purchase_id,product_id,date,time,quantity,price,customer_id,card_id,reward_account
0229903f-9538-48ad-975e-a523414ab53a,340,2015-12-25,12:31 AM,22,12319.34,139,21445dbe-7b26-4d7e-a673-ed173f382f41,148a7e97-2659-4e64-980f-13158aa5e919
227fc4cd-0c9a-4c51-b25a-f103563e90fe,436,2018-09-21,2:01 PM,16,2955.2,139,21445dbe-7b26-4d7e-a673-ed173f382f41,148a7e97-2659-4e64-980f-13158aa5e919
cab2ee6c-2343-446f-a7de-a6ae615cc6de,219,2010-03-29,1:14 PM,22,15285.16,140,00938f8e-66ed-4087-b5b8-78e408d03a13,9c2c6d6b-4d75-41f0-a972-8e36766eb916
7543f31a-d78c-4c61-b720-5c4bc442c45e,426,2018-03-25,8:39 PM,22,5322.02,140,00938f8e-66ed-4087-b5b8-78e408d03a13,b3b0094b-9861-42e6-b410-d53a9399fa61
2a2ebda7-efe2-49a5-988c-935602972143,46,2018-01-01,7:45 AM,25,20156.75,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,4e9d8b06-7c41-4e3f-8913-5125f204598d
322984f2-628a-4862-a4aa-0bc4efa506d0,333,2022-08-15,3:26 PM,4,2268.96,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,4e9d8b06-7c41-4e3f-8913-5125f204598d
5a3b0aad-623f-4daf-a110-836c0b07bbf5,418,2015-02-25,8:27 PM,6,1359.78,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,4e9d8b06-7c41-4e3f-8913-5125f204598d
1f5f8f43-fb28-4c20-a753-42a65eee3777,458,2017-12-26,1:26 AM,9,3896.64,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,4e9d8b06-7c41-4e3f-8913-5125f204598d
f7a8a102-0ecb-4f55-b640-b6524ee1f94d,503,2020-07-20,6:38 AM,20,7574.4,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,4e9d8b06-7c41-4e3f-8913-5125f204598d
db0670bc-2314-42c4-834a-76a99554015b,510,2012-10-22,9:38 AM,5,1641.6,141,94dc0492-998b-4ff1-82ea-7c0e66e55369,4e9d8b06-7c41-4e3f-8913-5125f204598d
63a7722b-4986-4292-a85a-412d36cd4923,195,2019-07-25,10:53 AM,22,10963.26,142,c5f0a427-7de9-41a1-96ce-7351b0dd9044,1cae2605-0554-4c10-8cd0-5ec1f1d5823b
7e15f484-192e-4830-b28e-174db65a8aab,217,2018-09-24,8:48 AM,5,71.55,142,c5f0a427-7de9-41a1-96ce-7351b0dd9044,1cae2605-0554-4c10-8cd0-5ec1f1d5823b
5be88f97-b4f1-48b4-8af4-bf66dad70a01,415,2022-09-06,11:05 PM,4,2591.56,142,c5f0a427-7de9-41a1-96ce-7351b0dd9044,1cae2605-0554-4c10-8cd0-5ec1f1d5823b
59b9c07f-cb56-41a5-a204-c2322925ac20,9,2016-01-01,8:56 PM,1,241.37,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
ec9c9a80-1b05-4b28-a8c7-8937d651f507,83,2015-04-08,1:28 AM,22,20207.66,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
8587f99b-0e00-4684-9022-72a7c491975f,199,2015-05-12,4:49 PM,10,4860.5,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
8dfb8bd0-c6e8-4266-84bf-61713967fbcc,249,2013-02-10,5:14 PM,15,7804.95,143,19ab7041-c609-4f0d-88a2-d0988317ac32,
a7c1c0b1-e01d-4ba1-b143-35ed69ad1064,108,2017-02-09,10:28 AM,22,18786.68,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36
6a328c1c-8b2d-421b-aa0f-a50a18ea717b,150,2019-06-25,2:20 AM,14,12572,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36
4382a8eb-9bd1-45bb-88c1-d3151a180472,297,2020-08-10,12:53 AM,7,1604.19,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36
229c4c57-7f74-4686-9fee-f79e49dd70d8,411,2011-05-25,4:32 PM,6,284.82,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36
c7c568b3-0e44-4749-baad-d2c5a1127b58,503,2022-10-20,7:19 AM,1,378.72,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36
6a002581-4d59-4327-abfb-650f15eac61d,506,2015-08-21,4:18 PM,18,16407.9,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36
d741794a-43fa-424a-8be6-c7b5dd89ff52,40,2021-08-11,11:26 PM,13,12099.36,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
cd7c32c4-5a0d-4807-a912-6910f7f2460b,51,2012-07-20,1:58 AM,18,11538.54,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
1c6cd495-329b-4e20-aca4-75d202f0748d,100,2016-02-07,7:18 AM,5,4418.85,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
84b29f44-8ac2-4615-aa10-5e3a53596777,201,2010-10-11,4:49 AM,16,4538.56,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
33bbac2c-ff59-40a0-9271-87978484aeea,226,2023-01-10,1:06 AM,25,13657.25,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
9cf41d43-5a13-4e6c-8a27-33ef1e6896f3,264,2017-05-29,5:21 PM,12,6342.72,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
461f08cc-386a-45aa-a1a7-001cbad83e77,286,2022-01-19,9:06 AM,1,40.02,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
9050073d-ba62-4aac-9768-fd8425ac8613,348,2016-07-23,10:44 PM,14,7281.12,145,3dcd3419-b31f-4b6a-a823-eeb6f4646731,
703ecfeb-67f1-4310-9f43-5c5626156f49,70,2021-10-18,1:21 AM,9,1253.97,146,f2a1d314-c92e-405a-a8b3-986644c82a0e,f0ebfec4-6f6f-4308-a6e8-369fecc4cfe2
a04db06d-9705-43bd-ab32-7fe7bd7853ee,120,2019-08-04,3:05 PM,6,4521.84,146,f2a1d314-c92e-405a-a8b3-986644c82a0e,6d0cf219-f099-4a31-90d3-52749a45296c
c1c1abd5-6849-442e-8e6d-409a2a15af3f,232,2020-10-25,8:07 PM,21,18580.8,146,f2a1d314-c92e-405a-a8b3-986644c82a0e,6d0cf219-f099-4a31-90d3-52749a45296c
7e31c587-adef-45cb-bb60-78b29d6569fc,380,2011-06-04,4:18 AM,9,8460.72,146,f2a1d314-c92e-405a-a8b3-986644c82a0e,6d0cf219-f099-4a31-90d3-52749a45296c
5e7ebe6f-9b3b-4f81-88ab-0700750cdb80,413,2022-08-17,10:30 PM,7,5319.51,146,f2a1d314-c92e-405a-a8b3-986644c82a0e,6d0cf219-f099-4a31-90d3-52749a45296c
4f978f22-aa48-416e-bec0-22b998d2b5dd,506,2019-05-22,2:56 AM,24,21877.2,146,f2a1d314-c92e-405a-a8b3-986644c82a0e,d78a8a76-a979-4627-be5f-952da9e419d6
fbe3a2b9-d814-48ac-8bdf-184aa419a53e,45,2021-03-03,2:19 AM,23,10525.03,147,9ca61996-eb9f-4b69-8490-edb562058675,
ad5b6e34-a8a6-4519-9a5c-47f74fdfa08a,280,2011-08-12,9:22 PM,14,1862,147,9ca61996-eb9f-4b69-8490-edb562058675,
9e2ba01f-9c7a-4d78-b1cb-a1bdf49dceb4,507,2016-02-04,4:57 PM,6,513.24,147,9ca61996-eb9f-4b69-8490-edb562058675,
fb9447ae-ede0-4f91-8536-8e2753a150d0,105,2019-11-14,6:53 PM,1,32.85,148,fd68996d-2930-47bc-8c66-5febf703956b,
78bfe99a-7735-4563-b91b-10f861a91b7c,408,2016-03-22,9:32 PM,16,8241.28,148,fd68996d-2930-47bc-8c66-5febf703956b,
38e4b4e9-9b77-406b-a3ed-7f3510f9fb4c,444,2011-11-13,10:24 PM,22,7348.66,148,fd68996d-2930-47bc-8c66-5febf703956b,
b2ea7bdd-60c6-42c7-b4be-7fcedb564a24,510,2015-04-09,12:05 AM,3,984.96,148,fd68996d-2930-47bc-8c66-5febf703956b,
ac5a19db-b74f-462a-8e74-b6ec86bea5b7,55,2018-08-14,7:57 PM,22,20010.32,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,d8497d82-9c81-4f62-9d7e-6c53d6cf8752
9f3fd286-168f-47b3-9bd2-b295f46f48db,188,2012-06-28,9:25 PM,6,5614.92,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
7174fc5f-2203-42bb-9bbd-b2717a93fa0a,295,2012-04-23,1:30 PM,12,9519.84,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
a04decd0-6a33-40c2-93d1-11a0edc66cc2,354,2013-05-25,4:42 PM,1,456.47,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
62d1c572-dd15-4db7-832d-1e91a57ca9d2,369,2011-02-23,12:39 AM,7,2570.54,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,d8497d82-9c81-4f62-9d7e-6c53d6cf8752
6970acc9-e16d-4e30-8a37-f38f3c5ccedf,432,2015-05-24,10:29 PM,10,3074.2,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,d8497d82-9c81-4f62-9d7e-6c53d6cf8752
c7a782bd-e027-4d63-9c11-5a99778fbedf,433,2012-04-18,1:48 PM,12,10208.28,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
a88e21d9-ebed-4571-8eb2-b7263bf54041,443,2020-10-28,6:58 PM,3,2234.46,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
078329c3-ef0a-41d8-a426-fc18fc3cb5e0,503,2017-07-02,2:58 PM,18,6816.96,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
cbd34dcb-1b2d-4328-a5c9-5da64ca5f571,527,2010-07-31,10:01 AM,22,17943.64,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,44d65922-3384-4d79-bb30-18ef14466eb7
d0fd28a7-9a81-474d-8bd7-069d126d6f21,327,2020-03-21,3:37 AM,9,5144.94,150,31634b4d-80a9-40f0-8dd2-d1d1a81a014f,65c883b7-5bc0-472a-8040-03bc062c451e
0b8817d4-6b6c-4df7-af8e-a7ea03bf32c7,404,2021-12-19,9:19 PM,8,499.76,150,31634b4d-80a9-40f0-8dd2-d1d1a81a014f,65c883b7-5bc0-472a-8040-03bc062c451e
4b3bea92-dcaa-4ffb-81a7-65138944aa97,11,2013-10-17,10:05 AM,4,1463.12,151,39cf8849-9860-489f-a2b0-fb812ea8d5a0,
7059e326-a23c-403d-8e3d-2bac6dc7ead0,50,2022-05-11,6:43 AM,10,3131.1,151,39cf8849-9860-489f-a2b0-fb812ea8d5a0,
df3daba0-54ca-4e68-beac-765505f431c4,177,2012-02-01,1:05 AM,14,3656.94,151,39cf8849-9860-489f-a2b0-fb812ea8d5a0,
c54e2028-4801-45cc-a9ab-1afd9cb85883,393,2022-06-25,11:56 PM,23,17917.46,151,39cf8849-9860-489f-a2b0-fb812ea8d5a0,
bc760785-ee34-4a68-bad7-b0e6957674e2,521,2014-07-09,2:03 AM,7,6181.07,151,39cf8849-9860-489f-a2b0-fb812ea8d5a0,
6a1a1eb7-9403-47f2-a669-3caf362d0750,575,2018-07-15,12:27 PM,3,506.97,151,39cf8849-9860-489f-a2b0-fb812ea8d5a0,
90e2a601-c464-4a5e-8ce7-d52234d586c6,145,2021-01-23,7:20 PM,6,5479.86,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
5da535dc-9cb5-429f-8f9b-18a8ee9f52f1,203,2020-07-05,2:35 AM,6,4810.44,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
559a0858-5765-4c76-b754-5d6891bebe67,213,2022-12-09,7:41 AM,4,2482.8,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
2008a0d4-5e19-4332-8fc9-d133b0e5a491,266,2012-12-29,2:03 AM,23,618.24,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
a82bb88f-a592-4118-98c0-eaa6800b162d,268,2013-12-05,3:46 AM,24,9075.6,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
e61b9e23-c261-419f-bcdd-4f0b32b0369d,349,2015-03-17,7:15 PM,8,1694.16,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
93165bcb-15e6-48b6-8b42-dcf475bd8167,358,2011-11-07,10:26 PM,3,2492.19,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
73bb7bf7-1477-41c5-a3b9-415b00de013b,554,2021-06-14,9:09 AM,24,15110.88,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d
b150038c-d833-4f8f-a549-7afa53d5a196,117,2018-03-06,9:16 PM,11,1282.6,153,532172c6-55d8-4dc6-8e14-1f355a7cf8db,850dbf26-126b-40e9-8d7e-5f70386546ae
82be8cb1-32b4-4ede-ae64-812d945a65ab,154,2018-12-31,11:52 PM,24,19590.72,153,532172c6-55d8-4dc6-8e14-1f355a7cf8db,850dbf26-126b-40e9-8d7e-5f70386546ae
6a42bc8d-b081-49d0-8b21-4ba305a6e905,496,2010-10-06,11:54 AM,2,878.76,153,532172c6-55d8-4dc6-8e14-1f355a7cf8db,850dbf26-126b-40e9-8d7e-5f70386546ae
d14c86ed-2595-413e-ada2-47a6f05b60c1,5,2020-03-01,10:35 AM,25,6091.5,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
d3609727-991e-48e3-9441-592d2f002fdc,106,2013-06-17,7:41 AM,17,7550.89,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
2d1fc385-2940-4911-aec2-f4cee7cf2017,202,2011-01-09,8:03 PM,3,1680.81,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
deb39e0f-6ae0-4249-818e-3cafe42d217c,408,2017-02-07,6:08 AM,22,11331.76,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
645880b1-d110-4181-a800-1a49b4dc7d61,449,2015-11-16,2:58 AM,10,7518.3,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
c11ca581-41f2-4cda-bbda-d1e156fe0a4f,527,2015-04-24,2:53 PM,3,2446.86,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
3ce803cc-6a50-4c6f-bcf8-3a579a8f0df7,545,2020-12-04,9:54 PM,25,24222.75,154,c70979a8-07a7-4154-b98f-00eecbdd224b,
7f6f4aed-a36d-4fcb-b955-42cd8435b8c5,12,2021-06-22,8:14 PM,18,1021.68,155,c04b3981-9db3-4a71-bf30-da9791076fd5,
8e8c5e8a-17c7-4d5c-a6f4-593cafdf7826,59,2019-09-24,9:37 PM,23,17107.86,155,c04b3981-9db3-4a71-bf30-da9791076fd5,
a14b4f8a-9642-4e58-9b09-bb8c8952dc4e,135,2018-12-17,4:56 PM,20,8156,155,c04b3981-9db3-4a71-bf30-da9791076fd5,
659bab61-ba37-4e5e-962b-a30a84d1af6a,146,2020-04-11,9:20 PM,8,6501.04,155,c04b3981-9db3-4a71-bf30-da9791076fd5,
52866833-95b3-4af8-9d8f-34a5a23a0bb4,342,2016-06-10,11:31 PM,10,5706.8,155,c04b3981-9db3-4a71-bf30-da9791076fd5,
7622cca0-8238-4bb3-953e-f64689d34727,461,2016-04-25,6:49 AM,15,9955.95,155,c04b3981-9db3-4a71-bf30-da9791076fd5,
ddd023be-6654-42a9-99f0-0d46012d0b66,9,2014-06-20,5:02 PM,16,3861.92,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,20f55a59-cfde-4fab-b045-b2c1601b00ac
9ee1a2fd-775e-499d-8e07-a352ab9f4517,19,2015-01-18,12:29 PM,25,3249.75,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,062eb877-42e4-4d5c-90c4-ebe86405d382
d6f33411-e509-45de-b1ef-7314ea2eb033,28,2019-08-26,1:48 AM,4,1120.04,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,062eb877-42e4-4d5c-90c4-ebe86405d382
9b32b1ce-e8c8-485b-bc0c-51367c7a9339,70,2019-06-13,10:11 AM,24,3343.92,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,20f55a59-cfde-4fab-b045-b2c1601b00ac
b880955f-f676-4dc5-bf6a-6adf3a19d749,86,2019-06-22,1:05 PM,18,8452.8,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,7003150e-e9d4-4e21-9621-dbfe512e2ac0
496aab7f-0547-4b68-a65b-76495b5b270c,120,2022-04-10,8:39 AM,23,17333.72,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,7003150e-e9d4-4e21-9621-dbfe512e2ac0
fc50fdd7-4afb-4f32-ac1f-90b79fa11f53,417,2012-09-26,12:32 PM,11,5690.74,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,7003150e-e9d4-4e21-9621-dbfe512e2ac0
55665150-881c-46de-b52b-ce647fdd2335,493,2020-08-17,7:01 AM,9,7045.11,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,7003150e-e9d4-4e21-9621-dbfe512e2ac0
03175eec-04a3-4a2a-bd56-b91360c8a73a,146,2016-11-08,5:05 AM,9,7313.67,157,a1af876f-73d7-4e8b-8f82-4f106f66df95,
cc39d6b7-1c92-41c8-8590-94b893274adf,264,2021-03-03,6:34 AM,4,2114.24,157,a1af876f-73d7-4e8b-8f82-4f106f66df95,
98fa9c56-425d-4c6e-a7a2-f79815c2a7f1,306,2010-11-11,10:45 PM,8,2439.36,157,a1af876f-73d7-4e8b-8f82-4f106f66df95,
1413db0f-f223-49e8-bef4-e8bc4014f158,484,2021-08-26,7:12 PM,16,9189.44,157,a1af876f-73d7-4e8b-8f82-4f106f66df95,
481b1c85-a69e-4ce2-af29-948ce80d14d6,68,2015-12-04,1:39 AM,10,4766,158,e1824040-71d4-4aac-afae-683df38e4949,
fef9082b-ec61-4069-a267-24fa899cddfd,237,2014-02-26,4:53 AM,22,16716.26,158,e1824040-71d4-4aac-afae-683df38e4949,
a55a378d-1ec2-4666-9486-926cca3c63a7,246,2021-07-10,2:50 AM,25,17589,158,e1824040-71d4-4aac-afae-683df38e4949,
e6d3210e-0434-45dc-ab5c-f130afc29d2f,13,2015-08-24,12:00 AM,10,9431.7,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
ad4364e0-d00c-4988-b279-1feb62ec9378,61,2021-06-03,3:14 AM,1,506.65,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
fac2ab0e-e15c-4bb3-a6f3-8844e2e15029,400,2015-09-22,8:48 PM,2,912.76,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
027f0e0a-4136-4602-98bc-ae651d1cfdd4,447,2019-01-10,9:44 PM,22,9486.18,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
43364767-090e-4100-bf7d-b0dccb371116,525,2017-04-27,4:18 PM,22,10728.08,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
c988bb2e-3ff6-4d20-ba75-5920cf5b5b05,529,2016-09-04,2:30 PM,17,2948.31,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
21e2808d-6e41-4378-9319-e8f166184728,566,2017-09-25,9:42 PM,15,5455.35,159,82ac0a73-7c38-4374-902a-056a6463a9dd,
a6d4ca60-6ad8-4045-afea-75cbc4eba22f,224,2012-06-20,1:41 PM,18,17151.12,160,c90324a2-fdae-468f-9bd5-9182a56e7290,2d72fc52-0ad6-4efb-a4fb-4d6ada5998f7
532f3757-1df3-4906-a31d-f675acc28797,409,2018-12-08,4:32 PM,10,8173.4,160,c90324a2-fdae-468f-9bd5-9182a56e7290,2d72fc52-0ad6-4efb-a4fb-4d6ada5998f7
26c24475-6879-416a-b065-ef495392bbf1,459,2014-04-19,10:20 AM,5,4130.55,160,c90324a2-fdae-468f-9bd5-9182a56e7290,31e0fe3c-e358-4e94-aae2-e743980bfa30
0665bc09-a242-498b-8c23-5b605702b8cb,463,2021-11-20,4:44 PM,21,4382.7,160,c90324a2-fdae-468f-9bd5-9182a56e7290,05be1ca0-6511-4245-858b-706e9a361a75
e9c36e46-77fe-405d-b464-1492bf6d9f21,494,2022-02-09,11:53 PM,9,984.15,160,c90324a2-fdae-468f-9bd5-9182a56e7290,2d72fc52-0ad6-4efb-a4fb-4d6ada5998f7
8bec9b15-5afb-4be3-a334-cc87c9d7e9b9,540,2021-12-26,7:11 PM,15,10739.7,160,c90324a2-fdae-468f-9bd5-9182a56e7290,2d72fc52-0ad6-4efb-a4fb-4d6ada5998f7
a81b5e17-9536-421a-bace-49e069676ad9,560,2010-11-25,9:05 AM,17,1425.79,160,c90324a2-fdae-468f-9bd5-9182a56e7290,05be1ca0-6511-4245-858b-706e9a361a75
73c334da-8ebd-4c2b-969f-197968e894bd,127,2012-06-20,6:38 PM,10,8177.8,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
d6c63044-2d83-4017-b1bd-f6295e837b8d,170,2016-07-13,5:23 PM,6,2559.72,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
89fbcff7-fd81-4f1d-b30e-03698ce252e0,182,2016-11-07,9:38 AM,2,1180.58,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
962429cf-609b-4944-bd20-0de903f35c43,206,2014-08-07,9:51 AM,19,9819.58,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
8d1e2a57-9ac6-499c-92ff-cdc20817119f,241,2020-09-22,12:17 PM,4,3516.32,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
407f6989-2a21-4507-b108-356f931c64e3,366,2018-08-04,3:39 AM,15,8962.95,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
558d3f9f-c07e-4b75-b432-a15825a58f59,370,2020-08-12,6:46 AM,20,11383.6,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
de1ad2b0-b79b-433e-b906-aa2b499023d4,432,2022-09-27,9:37 AM,22,6763.24,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
077774fb-ba98-4ef9-b060-6854f201b0b2,511,2018-05-15,6:22 AM,6,5166.72,161,aba2ae5c-78d6-4476-a8b1-9c50f94d0a78,25013f39-7696-4411-b128-7133bd2ab873
b59ef73c-adb1-44b8-81b5-b95bb7686ddd,46,2012-09-17,1:17 AM,12,9675.24,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
2894d4f6-5ea4-42ba-9f91-58e8289c3075,86,2015-03-06,7:05 AM,18,8452.8,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
2f0f4279-f608-4c12-a8da-e99512d03711,127,2011-04-25,1:05 AM,22,17991.16,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
88ce0596-0db7-4578-a1d9-d6337705274e,139,2021-11-21,3:53 PM,13,11226.54,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
a923b59b-158d-46d3-9972-167bd06a6401,283,2018-05-17,11:09 AM,10,5995.6,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
46a238e8-3bd9-4676-8ab0-a90fe69ab5f4,312,2018-07-12,11:17 AM,10,7587.7,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
abcfdb05-1a8d-4875-9bf1-031f309339c4,320,2018-03-14,3:08 PM,8,7037.28,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
d0a7b210-2354-42e5-a816-a8beaeee69a3,441,2019-02-22,6:13 AM,5,1082.75,162,874f755c-0d7b-4c4a-9081-94f122c6c62c,bf42b814-97a2-4f71-8daa-fe6253225eca
dfefb876-3f30-4517-a69e-98b0ee202046,237,2015-02-18,10:59 AM,20,15196.6,163,0c70e3da-b811-4673-92ba-f67397bb3016,3c27aad0-30a7-4afd-b6ca-6d9679128342
c0f9faad-e55f-4823-beb2-da6b0e75cf3a,276,2015-10-30,5:29 PM,10,4051.2,163,0c70e3da-b811-4673-92ba-f67397bb3016,3c27aad0-30a7-4afd-b6ca-6d9679128342
4deaa54a-8b2b-427d-a2e2-e586a79a7510,499,2020-05-18,8:39 PM,8,6504.96,163,0c70e3da-b811-4673-92ba-f67397bb3016,3c27aad0-30a7-4afd-b6ca-6d9679128342
5344b199-011a-4a8c-97c2-fc6e345221f0,64,2013-04-11,12:33 AM,4,53.8,164,6ae7ac6c-dcde-4712-b06d-ca14181b092b,
24ade4a6-3991-41c8-a1cd-7387f6e2da98,65,2021-10-11,2:18 AM,4,2256.04,164,6ae7ac6c-dcde-4712-b06d-ca14181b092b,
64cedfe3-7e54-4ee1-9bad-9d70f5f03cc6,256,2020-07-07,10:40 AM,15,13416.15,164,6ae7ac6c-dcde-4712-b06d-ca14181b092b,
8b5d7830-e411-4336-995b-617831c930ef,297,2011-05-20,5:15 PM,25,5729.25,164,6ae7ac6c-dcde-4712-b06d-ca14181b092b,
ad1adaa6-9fcd-424c-992f-5120f5124864,13,2012-12-22,1:28 AM,15,14147.55,165,906d2642-c5de-411c-b610-aad7b92721af,
834f43f3-79cf-48b2-a692-c7b8c6cda929,119,2017-01-11,7:28 AM,17,16911.77,165,906d2642-c5de-411c-b610-aad7b92721af,
690a5990-9fd8-4151-a072-22ffc7b976f1,205,2016-12-10,12:54 PM,4,1278.6,165,906d2642-c5de-411c-b610-aad7b92721af,
57740d85-5d3c-444e-91c6-eb553d288436,276,2010-12-29,1:17 PM,4,1620.48,165,906d2642-c5de-411c-b610-aad7b92721af,
0a4c4ca3-da74-4a71-a0b7-f2997412b534,321,2016-12-05,12:15 AM,24,8362.32,165,906d2642-c5de-411c-b610-aad7b92721af,
4e2bef9a-0ab4-4659-bc90-b58d16226978,454,2016-09-19,8:45 PM,12,6537,165,906d2642-c5de-411c-b610-aad7b92721af,
188cb6d0-9543-4e58-8295-aa23b97201d9,22,2019-12-09,12:37 PM,20,14458.8,166,95cfc16e-4df7-4f7e-9446-a1abb1d16195,882eec8c-c61e-453a-a2d3-c645f1e97ad3
100644f9-8207-46be-9d83-00141b042c52,116,2017-05-18,2:14 PM,23,9139.74,166,95cfc16e-4df7-4f7e-9446-a1abb1d16195,882eec8c-c61e-453a-a2d3-c645f1e97ad3
f2441b4d-00c9-4f3f-a86a-7bf4f70c03af,168,2019-04-16,11:19 PM,14,8217.44,166,95cfc16e-4df7-4f7e-9446-a1abb1d16195,882eec8c-c61e-453a-a2d3-c645f1e97ad3
